Record_ID,Observation_Date,Region,District,Forest_Type,Forest_Area_ha,Tree_Cover_Loss_ha,Annual_Rainfall_mm,Population_Density,Fire_Incidents,Illegal_Logging,Deforestation_Risk,Loss_Rate,Illegal_Logging_Flag,Population_Pressure,Fire_Logging_Impact
REC00705,2022-12-28,Western,Mbarara,Tropical Rainforest,7073.05,290.9,2164.3,254.0,21,No,Medium,0.04112794339075787,0.0,0.03591095779048642,0.0
REC00706,2023-08-28,Central,Mukono,Montane Forest,5798.96,256.39,2155.7,889.0,12,No,Medium,0.04421310028005021,0.0,0.1533033509456868,0.0
REC00707,2024-10-09,Central,Mukono,Woodland,9183.13,342.66,1224.0,500.0,11,Yes,High,0.03731407483069499,1.0,0.05444766653635526,11.0
REC00708,2022-07-25,Central,Mukono,Dry Forest,6935.03,279.24,2339.7,427.0,11,Yes,High,0.04026514665401592,1.0,0.06157147121209281,11.0
REC00709,2023-11-22,Northern,Gulu,Mangrove,1554.35,11.91,1344.3,180.0,7,No,Low,0.007662366905780552,0.0,0.11580403384051212,0.0
REC00710,2021-10-11,Central,Wakiso,Woodland,8124.14,262.37,2041.5,580.0,16,Yes,High,0.03229511062093957,1.0,0.07139217197143329,16.0
REC00711,2021-11-06,Western,Kabale,Plantation,1344.31,11.51,1229.8,53.0,19,No,Low,0.008562013226116,0.0,0.03942543014632042,0.0
REC00712,2023-05-20,Central,Wakiso,Tropical Rainforest,3181.69,178.82,1664.6,876.0,1,No,Medium,0.05620283559994845,0.0,0.275325377393775,0.0
REC00713,2024-10-09,Central,Mukono,Woodland,6145.03,319.05,1253.7,596.0,25,No,High,0.05192000689988495,0.0,0.09698894879276423,0.0
REC00714,2023-07-30,Central,Mukono,Dry Forest,290.33,16.67,1130.3,235.0,15,Yes,High,0.0574174215547825,1.0,0.809423759170599,15.0
REC00715,2024-09-21,Central,Wakiso,Woodland,1826.18,121.09,1651.9,481.0,2,No,Medium,0.06630781193529663,0.0,0.2633913414887908,0.0
REC00716,2023-06-17,Eastern,Mbale,Mangrove,4672.56,341.28,1951.4,531.0,23,Yes,High,0.07303919050798705,1.0,0.11364220042118238,23.0
REC00717,2021-08-21,Western,Kabale,Plantation,1153.32,85.86,1365.1,606.0,17,Yes,High,0.07444594735199252,1.0,0.5254396004578088,17.0
REC00718,2022-02-07,Eastern,Mbale,Woodland,446.26,28.81,2014.0,488.0,3,Yes,Low,0.0645587773943441,1.0,1.093532918029848,3.0
REC00719,2024-01-18,Western,Kabale,Montane Forest,3150.41,94.0,1433.3,736.0,2,Yes,Low,0.02983738624496494,1.0,0.23362038591802337,2.0
REC00720,2022-03-02,Western,Mbarara,Mangrove,8815.32,487.68,1322.5,715.0,25,Yes,High,0.05532187146921496,1.0,0.08110879695802307,25.0
REC00721,2024-04-28,Central,Wakiso,Mangrove,9638.11,606.91,1379.8,607.0,2,No,High,0.06296981462133136,0.0,0.06297915255169322,0.0
REC00722,2024-02-27,Western,Kabale,Dry Forest,5824.2,32.04,1199.5,426.0,4,Yes,Low,0.0055011847120634595,1.0,0.07314309261357783,4.0
REC00723,2022-07-25,Eastern,Mbale,Tropical Rainforest,4182.56,115.86,2281.7,491.0,23,No,Medium,0.027700738303813928,0.0,0.11739221911939099,0.0
REC00724,2021-04-29,Western,Kabale,Plantation,7231.51,210.99,1788.5,300.0,8,No,Medium,0.029176479047944345,0.0,0.04148511168483484,0.0
REC00725,2023-11-13,Central,Mukono,Dry Forest,8648.94,514.02,913.3,509.0,20,Yes,High,0.059431560399309045,1.0,0.05885114245213864,20.0
REC00726,2021-01-05,Central,Wakiso,Dry Forest,121.3,6.34,1990.4,505.0,4,No,Low,0.052267106347897774,0.0,4.16323165704864,0.0
REC00727,2021-06-26,Eastern,Mbale,Mangrove,9910.07,747.23,1902.8,432.0,4,Yes,High,0.07540108192979465,1.0,0.043592023063409244,4.0
REC00728,2023-02-17,Central,Wakiso,Woodland,1379.06,94.35,1669.4,715.0,18,No,Low,0.06841616753440749,0.0,0.5184691021420388,0.0
REC00729,2022-12-31,Eastern,Mbale,Plantation,2603.58,43.42,2099.8,690.0,2,No,Low,0.016677037002896012,0.0,0.26501970363883576,0.0
REC00730,2022-12-27,Eastern,Mbale,Montane Forest,4456.58,43.63,1686.8,657.0,10,Yes,Low,0.009790018354881995,1.0,0.1474224629648744,10.0
REC00731,2023-05-17,Central,Mukono,Montane Forest,8394.22,253.86,1235.1,75.0,24,No,Medium,0.030242238111462413,0.0,0.00893471936642118,0.0
REC00732,2024-07-19,Western,Kabale,Plantation,7951.59,70.79,1437.9,374.0,0,Yes,Low,0.008902621991325006,1.0,0.047034618233585984,0.0
REC00733,2024-08-17,Northern,Gulu,Mangrove,1070.32,13.92,1606.2,57.0,16,Yes,High,0.013005456312130952,1.0,0.053255101278122434,16.0
REC00734,2024-07-19,Central,Wakiso,Mangrove,624.67,22.49,775.8,78.0,11,No,Low,0.03600300958906302,0.0,0.12486592921062321,0.0
REC00735,2021-11-30,Western,Mbarara,Dry Forest,9357.84,197.17,2329.7,409.0,23,No,Medium,0.0210700332555376,0.0,0.04370666735058518,0.0
REC00736,2022-08-04,Western,Mbarara,Dry Forest,2416.47,23.47,981.9,334.0,20,Yes,High,0.009712514535665661,1.0,0.13821814464901283,20.0
REC00737,2021-02-20,Western,Kabale,Dry Forest,1603.77,84.66,1126.9,502.0,16,Yes,High,0.05278811799696964,1.0,0.3130124643808027,16.0
REC00738,2024-04-09,Western,Kabale,Tropical Rainforest,4781.64,266.44,1244.0,756.0,13,No,Medium,0.05572146794823533,0.0,0.15810475067131777,0.0
REC00739,2021-10-22,Central,Mukono,Woodland,8006.13,584.17,856.7,99.0,18,No,High,0.072965340307989,0.0,0.012365524916532707,0.0
REC00740,2022-08-17,Western,Kabale,Woodland,3383.87,55.07,1821.1,355.0,8,Yes,Low,0.016274265855366784,1.0,0.10490946756228815,8.0
REC00741,2021-07-08,Central,Wakiso,Plantation,5316.31,391.76,1594.8,458.0,2,Yes,High,0.07369020993884856,1.0,0.08614997996730815,2.0
REC00742,2021-11-28,Northern,Gulu,Plantation,2400.18,112.09,1959.6,623.0,12,No,Medium,0.04670066411685791,0.0,0.2595638660433801,0.0
REC00743,2023-09-26,Eastern,Mbale,Plantation,9587.98,127.39,1491.3,416.0,2,Yes,Medium,0.013286427380949898,1.0,0.04338765829715957,2.0
REC00744,2024-04-25,Northern,Gulu,Plantation,1165.49,3.57,2128.9,281.0,19,No,Low,0.003063089344395919,0.0,0.24110030974096733,0.0
REC00745,2021-06-06,Eastern,Mbale,Woodland,4174.16,299.46,1156.2,622.0,15,No,Medium,0.07174138030166548,0.0,0.14901201678900666,0.0
REC00746,2024-12-31,Western,Mbarara,Plantation,1034.76,63.03,2407.3,258.0,23,Yes,High,0.060912675402992,1.0,0.24933317870810623,23.0
REC00747,2021-06-13,Central,Mukono,Mangrove,1941.06,124.97,1899.2,190.0,24,No,Medium,0.06438234778935222,0.0,0.09788466095844539,0.0
REC00748,2024-06-10,Eastern,Mbale,Mangrove,1917.39,107.89,2320.1,80.0,6,No,Medium,0.05626919927609928,0.0,0.04172338439232498,0.0
REC00749,2024-08-09,Western,Kabale,Dry Forest,3882.25,155.13,2338.4,146.0,11,Yes,High,0.039958786786013265,1.0,0.037607057762895225,11.0
REC00750,2023-03-31,Western,Mbarara,Woodland,6444.54,115.38,1981.5,882.0,16,Yes,High,0.017903527637348825,1.0,0.1368600396614809,16.0
REC00751,2023-04-20,Central,Wakiso,Dry Forest,4649.03,188.74,967.2,591.0,24,No,Medium,0.040597716082709734,0.0,0.12712329238572348,0.0
REC00752,2021-03-29,Eastern,Mbale,Woodland,3183.42,119.02,2037.5,288.0,9,No,Medium,0.03738746379679715,0.0,0.09046874116516199,0.0
REC00753,2022-11-03,Central,Wakiso,Dry Forest,3977.76,3.39,1580.6,898.0,22,Yes,High,0.0008522384457584168,1.0,0.2257551989059169,22.0
REC00754,2024-01-31,Central,Mukono,Mangrove,4221.16,260.27,953.8,458.0,13,Yes,High,0.061658406693894566,1.0,0.10850098077305764,13.0
REC00755,2023-01-17,Central,Mukono,Montane Forest,7642.9,545.93,1800.2,745.0,24,No,High,0.07142969291760981,0.0,0.09747608891912755,0.0
REC00756,2022-12-22,Western,Kabale,Woodland,7532.4,214.86,2437.7,32.0,8,Yes,Medium,0.028524772980723277,1.0,0.004248313950400935,8.0
REC00757,2021-10-26,Central,Mukono,Mangrove,3756.87,276.93,2472.5,84.0,18,No,Medium,0.07371295786119829,0.0,0.022359038241940764,0.0
REC00758,2021-11-05,Western,Kabale,Plantation,796.98,52.44,2069.3,283.0,6,No,Low,0.06579838891816607,0.0,0.35509046651107934,0.0
REC00759,2023-03-08,Western,Mbarara,Plantation,1405.45,65.25,802.4,757.0,21,No,Low,0.04642641146963606,0.0,0.5386175246362375,0.0
REC00760,2022-10-04,Eastern,Mbale,Mangrove,2348.68,97.03,2317.6,78.0,3,No,Low,0.04131256705894375,0.0,0.033210143570005284,0.0
REC00761,2023-01-22,Central,Mukono,Mangrove,6092.57,136.54,1818.5,171.0,10,Yes,Medium,0.02241090377295624,1.0,0.02806697337905022,10.0
REC00762,2024-04-19,Western,Mbarara,Woodland,3866.0,145.45,1706.9,331.0,21,Yes,High,0.03762286601138127,1.0,0.08561821003621314,21.0
REC00763,2024-10-16,Central,Wakiso,Tropical Rainforest,3256.86,79.21,1159.5,735.0,4,No,Low,0.024320971733510187,0.0,0.22567749304544868,0.0
REC00764,2024-08-23,Central,Wakiso,Woodland,8521.49,117.75,857.8,564.0,10,No,Medium,0.01381800600599191,0.0,0.066185608385388,0.0
REC00765,2022-07-11,Western,Kabale,Mangrove,3727.52,0.1,1734.5,761.0,6,Yes,Low,2.6827488517834914e-05,1.0,0.2041571876207237,6.0
REC00766,2021-03-19,Eastern,Mbale,Montane Forest,5956.13,323.8,1008.4,52.0,9,No,High,0.0543641592779204,0.0,0.008730501181136073,0.0
REC00767,2024-03-05,Western,Kabale,Plantation,8327.82,653.17,1962.1,899.0,9,No,High,0.07843229080359565,0.0,0.10795142065990859,0.0
REC00768,2021-03-19,Central,Wakiso,Montane Forest,7642.51,255.14,2456.7,92.0,12,No,Medium,0.03338432007285564,0.0,0.01203792994709853,0.0
REC00769,2023-04-07,Eastern,Mbale,Mangrove,7196.39,266.05,2084.3,522.0,4,No,Medium,0.03696992519860652,0.0,0.07253636892942156,0.0
REC00770,2024-09-05,Western,Kabale,Mangrove,1447.77,29.84,1461.7,32.0,25,No,Low,0.020611008654689626,0.0,0.022102958342830697,0.0
REC00771,2021-04-27,Western,Mbarara,Montane Forest,3561.22,201.19,1363.1,862.0,4,No,Medium,0.05649468440590585,0.0,0.24205188109692746,0.0
REC00772,2022-02-12,Central,Wakiso,Tropical Rainforest,3151.97,6.53,1897.8,49.0,11,Yes,High,0.00207172022576357,1.0,0.015545833240798612,11.0
REC00773,2022-03-18,Central,Wakiso,Tropical Rainforest,1262.45,7.48,1271.9,556.0,5,No,Low,0.005924987128203097,0.0,0.44041348172204836,0.0
REC00774,2024-07-30,Eastern,Mbale,Montane Forest,4412.35,62.89,870.2,384.0,5,Yes,Low,0.014253175745351116,1.0,0.0870284542250728,5.0
REC00775,2023-02-12,Eastern,Mbale,Mangrove,7414.11,526.39,2444.4,395.0,17,No,High,0.0709984070913434,0.0,0.053276792494311526,0.0
REC00776,2023-11-03,Eastern,Mbale,Dry Forest,6621.02,156.61,2079.1,765.0,24,No,Medium,0.02365345520780786,0.0,0.11554110998003328,0.0
REC00777,2024-05-24,Northern,Gulu,Tropical Rainforest,1724.22,107.76,1987.7,876.0,18,No,Medium,0.06249782510352508,0.0,0.5080558165431326,0.0
REC00778,2024-03-01,Central,Wakiso,Dry Forest,1063.7,73.76,890.6,685.0,24,No,Low,0.06934285982889912,0.0,0.6439785653849769,0.0
REC00779,2022-10-10,Central,Wakiso,Montane Forest,8294.36,24.04,1713.8,662.0,9,Yes,Low,0.002898355026789288,1.0,0.07981327070443048,9.0
REC00780,2021-01-07,Western,Mbarara,Woodland,6772.91,183.22,1321.2,838.0,17,Yes,High,0.027051887593368285,1.0,0.12372820545378575,17.0
REC00781,2024-07-30,Central,Wakiso,Dry Forest,3403.87,6.45,1910.5,829.0,24,No,Low,0.0018949019792177729,0.0,0.24354631639868737,0.0
REC00782,2024-12-25,Northern,Gulu,Dry Forest,8607.46,112.19,1525.8,46.0,23,No,Medium,0.013034042563079004,0.0,0.005344201425275285,0.0
REC00783,2023-06-18,Central,Wakiso,Mangrove,453.67,11.33,944.3,818.0,2,Yes,Low,0.024974100116825004,1.0,1.8030727180549737,2.0
REC00784,2024-09-02,Eastern,Mbale,Montane Forest,3049.02,75.56,1507.1,886.0,25,Yes,High,0.024781733147043968,1.0,0.29058517162891684,25.0
REC00785,2024-05-07,Central,Wakiso,Woodland,546.34,25.04,2147.7,668.0,17,Yes,High,0.04583226562214005,1.0,1.2226818464692315,17.0
REC00786,2024-11-20,Western,Mbarara,Mangrove,6727.08,40.87,1253.2,508.0,17,Yes,High,0.006075444323540079,1.0,0.07551567693560951,17.0
REC00787,2022-04-21,Northern,Gulu,Tropical Rainforest,701.0,45.67,2285.3,726.0,0,Yes,Low,0.06514978601997147,1.0,1.035663338088445,0.0
REC00788,2023-11-30,Eastern,Mbale,Woodland,8376.06,385.93,866.8,751.0,11,No,High,0.04607536240189302,0.0,0.0896602937419264,0.0
REC00789,2024-08-07,Western,Kabale,Montane Forest,6956.04,186.28,1765.5,46.0,6,No,Medium,0.026779604487610766,0.0,0.006612957947337853,0.0
REC00790,2023-01-12,Western,Kabale,Woodland,9238.83,403.73,1284.5,612.0,1,No,High,0.043699256291110454,0.0,0.06624215403898545,0.0
REC00791,2023-09-27,Western,Mbarara,Woodland,1967.99,111.09,855.2,307.0,25,No,Medium,0.05644845756330063,0.0,0.1559967276256485,0.0
REC00792,2024-04-16,Northern,Gulu,Tropical Rainforest,8495.36,85.61,1118.9,165.0,10,Yes,Low,0.01007726570739792,1.0,0.019422367033298176,10.0
REC00793,2021-04-16,Western,Mbarara,Woodland,7920.18,183.26,2422.8,412.0,22,Yes,High,0.023138363017002138,1.0,0.052019019769752706,22.0
REC00794,2022-10-25,Central,Wakiso,Woodland,5798.49,368.74,2356.6,284.0,21,No,High,0.06359241802607231,0.0,0.048978268480242275,0.0
REC00795,2023-04-20,Western,Kabale,Woodland,6255.4,244.95,1040.6,46.0,3,Yes,Medium,0.03915816734341529,1.0,0.00735364644946766,3.0
REC00796,2024-06-17,Central,Mukono,Tropical Rainforest,2481.91,194.05,1559.8,658.0,10,No,Medium,0.07818575210221161,0.0,0.2651183967186562,0.0
REC00797,2022-05-08,Central,Mukono,Tropical Rainforest,4358.09,331.4,2246.4,415.0,12,No,High,0.07604248650211445,0.0,0.09522520186595504,0.0
REC00798,2024-07-23,Western,Mbarara,Tropical Rainforest,4747.26,356.9,1860.7,127.0,21,No,High,0.0751802092154211,0.0,0.02675227394328518,0.0
REC00799,2022-08-10,Western,Kabale,Plantation,893.21,64.13,1128.4,369.0,8,Yes,Low,0.07179722573638897,1.0,0.41311673626582773,8.0
REC00800,2022-11-21,Central,Mukono,Plantation,8816.28,144.98,2162.1,447.0,10,No,Medium,0.016444577531566598,0.0,0.05070165648096476,0.0
REC00801,2024-12-25,Central,Mukono,Mangrove,9992.51,398.52,2175.1,234.0,20,No,High,0.0398818715217698,0.0,0.02341753973726321,0.0
REC00802,2023-07-02,Western,Mbarara,Mangrove,4588.61,312.71,1376.6,103.0,4,No,High,0.06814917807353425,0.0,0.02244688478646039,0.0
REC00803,2022-03-23,Northern,Gulu,Plantation,971.93,15.2,882.6,522.0,19,No,Low,0.015638986346753366,0.0,0.5370757153292933,0.0
REC00804,2023-08-16,Eastern,Mbale,Tropical Rainforest,6596.66,185.13,1616.7,255.0,9,No,Medium,0.028064202187167445,0.0,0.03865592587764111,0.0
REC00805,2024-08-14,Northern,Gulu,Montane Forest,8911.76,662.65,2120.7,793.0,14,Yes,High,0.07435680494088709,1.0,0.08898354533784572,14.0
REC00806,2021-08-16,Central,Wakiso,Montane Forest,9470.32,133.08,1715.0,615.0,22,No,Medium,0.014052323469534294,0.0,0.06493972748544928,0.0
REC00807,2023-10-03,Western,Kabale,Dry Forest,8275.11,10.72,1407.1,322.0,13,Yes,High,0.001295451057448179,1.0,0.038911869449469554,13.0
REC00808,2024-06-27,Northern,Gulu,Montane Forest,1804.3,13.34,1419.9,457.0,17,No,Low,0.007393448982985091,0.0,0.2532838219808236,0.0
REC00809,2022-01-29,Central,Mukono,Plantation,4925.83,96.29,1168.6,799.0,1,No,Low,0.019547974656047816,0.0,0.16220616627045595,0.0
REC00810,2023-12-10,Northern,Gulu,Dry Forest,6989.68,82.92,1948.1,462.0,3,No,Low,0.011863204037953096,0.0,0.0660974465211569,0.0
REC00811,2021-01-12,Central,Mukono,Montane Forest,9778.45,426.49,2196.7,570.0,1,No,High,0.04361529690288338,0.0,0.05829144700847271,0.0
REC00812,2021-04-22,Eastern,Mbale,Montane Forest,4731.66,301.49,1595.4,129.0,13,No,High,0.06371759593884599,0.0,0.027263159229530442,0.0
REC00813,2024-05-19,Western,Mbarara,Mangrove,8169.42,559.1,1077.4,558.0,10,Yes,High,0.06843815105601132,1.0,0.06830350257423416,10.0
REC00814,2024-01-20,Central,Mukono,Dry Forest,2947.71,132.95,2055.3,662.0,19,No,Medium,0.04510280862092946,0.0,0.22458111551000606,0.0
REC00815,2022-03-18,Western,Mbarara,Plantation,9879.0,557.96,1029.6,349.0,12,No,High,0.05647940074906367,0.0,0.03532746229375443,0.0
REC00816,2021-03-09,Western,Mbarara,Mangrove,3895.72,147.23,2197.0,637.0,11,Yes,High,0.037792757179674105,1.0,0.163512778125738,11.0
REC00817,2021-05-01,Western,Mbarara,Mangrove,764.4,43.85,1448.5,798.0,24,Yes,High,0.057365253793825226,1.0,1.043956043956044,24.0
REC00818,2024-11-10,Western,Kabale,Dry Forest,9455.64,469.69,1189.5,422.0,13,No,High,0.049672999395070035,0.0,0.044629448667673474,0.0
REC00819,2023-10-11,Western,Mbarara,Montane Forest,2389.59,80.5,780.8,583.0,11,Yes,High,0.03368778744470809,1.0,0.24397490782937659,11.0
REC00820,2023-08-28,Central,Mukono,Tropical Rainforest,8271.97,24.61,1163.6,532.0,18,No,Low,0.0029751075015987728,0.0,0.06431357947381337,0.0
REC00821,2022-10-20,Western,Mbarara,Dry Forest,4622.99,248.4,1416.2,741.0,3,Yes,Medium,0.053731459509970825,1.0,0.16028587559133808,3.0
REC00822,2024-02-05,Central,Wakiso,Montane Forest,2390.35,85.64,1763.7,240.0,18,Yes,High,0.03582738929445479,1.0,0.10040370657016755,18.0
REC00823,2022-10-23,Northern,Gulu,Dry Forest,7637.79,118.85,1011.1,118.0,4,Yes,Medium,0.015560783944046641,1.0,0.015449495207383288,4.0
REC00824,2023-01-01,Central,Wakiso,Dry Forest,705.35,34.75,930.5,106.0,14,Yes,High,0.04926632168427022,1.0,0.15028000283547174,14.0
REC00825,2022-08-30,Western,Kabale,Mangrove,8213.63,489.9,1224.9,887.0,18,No,High,0.059644761207894685,0.0,0.10799122921290588,0.0
REC00826,2023-06-20,Central,Wakiso,Montane Forest,3542.78,162.57,1373.1,872.0,4,Yes,Medium,0.04588769271588978,1.0,0.2461343916359469,4.0
REC00827,2022-05-18,Northern,Gulu,Dry Forest,7192.06,255.23,1409.8,123.0,23,No,Medium,0.03548774620901383,0.0,0.017102193252002903,0.0
REC00828,2021-07-15,Western,Kabale,Montane Forest,2067.17,5.01,1463.7,844.0,12,No,Low,0.002423603283716385,0.0,0.40828765897337904,0.0
REC00829,2023-05-01,Western,Kabale,Tropical Rainforest,3432.92,235.87,2111.5,250.0,18,Yes,High,0.06870827167542501,1.0,0.0728243011780059,18.0
REC00830,2024-09-12,Central,Mukono,Dry Forest,3843.69,56.25,1491.7,865.0,0,No,Low,0.014634374780484379,0.0,0.2250441632910042,0.0
REC00831,2021-12-24,Northern,Gulu,Tropical Rainforest,4772.61,171.92,2318.7,287.0,11,Yes,High,0.03602221845070098,1.0,0.060134810931544797,11.0
REC00832,2024-05-23,Central,Wakiso,Montane Forest,966.91,17.75,1250.1,454.0,24,Yes,High,0.01835744795275672,1.0,0.4695369786226226,24.0
REC00833,2021-01-08,Western,Kabale,Montane Forest,4308.12,271.05,1296.6,549.0,12,No,Medium,0.06291607476114872,0.0,0.12743377621793264,0.0
REC00834,2022-09-09,Central,Wakiso,Dry Forest,7440.88,372.56,1650.1,207.0,22,No,High,0.05006934663641935,0.0,0.02781929019148273,0.0
REC00835,2023-09-02,Northern,Gulu,Tropical Rainforest,1790.46,126.71,1183.3,819.0,22,No,Medium,0.0707695229158987,0.0,0.4574243490499648,0.0
REC00836,2022-02-26,Eastern,Mbale,Tropical Rainforest,9154.66,160.36,776.0,614.0,22,No,Medium,0.017516761955113574,0.0,0.06706966725143261,0.0
REC00837,2022-05-05,Northern,Gulu,Tropical Rainforest,9366.05,504.61,1322.2,792.0,14,Yes,High,0.05387650076606468,1.0,0.08456072730766973,14.0
REC00838,2022-07-19,Eastern,Mbale,Mangrove,7191.71,463.94,2425.2,694.0,24,No,High,0.06451038765467462,0.0,0.09649999791426517,0.0
REC00839,2022-09-20,Western,Kabale,Plantation,3507.49,265.42,1284.2,112.0,3,No,Medium,0.07567234689193698,0.0,0.031931666234258686,0.0
REC00840,2023-11-24,Western,Mbarara,Plantation,8477.66,655.82,772.3,838.0,2,No,High,0.07735861074872076,0.0,0.0988480311784148,0.0
REC00841,2021-12-15,Central,Mukono,Dry Forest,7035.66,475.27,1192.4,238.0,24,No,High,0.06755158720006367,0.0,0.03382767217290204,0.0
REC00842,2021-06-13,Central,Wakiso,Plantation,8918.12,171.19,1280.7,611.0,22,Yes,High,0.019195749776858798,1.0,0.06851219763806721,22.0
REC00843,2024-09-23,Central,Wakiso,Mangrove,2630.43,175.0,847.5,410.0,19,No,Medium,0.0665290465817376,0.0,0.1558680519914995,0.0
REC00844,2022-09-11,Eastern,Mbale,Mangrove,7642.63,415.06,1119.5,883.0,19,No,High,0.05430852991705735,0.0,0.11553614397138158,0.0
REC00845,2023-03-01,Central,Wakiso,Tropical Rainforest,1342.41,38.49,1935.0,435.0,10,No,Low,0.028672313227702414,0.0,0.3240440699935191,0.0
REC00846,2021-02-05,Eastern,Mbale,Woodland,4059.83,189.43,1017.7,699.0,1,Yes,Medium,0.04665958919462145,1.0,0.17217469697007018,1.0
REC00847,2023-09-05,Central,Wakiso,Tropical Rainforest,8499.92,409.94,1835.4,397.0,13,No,High,0.048228689211192576,0.0,0.04670632194185357,0.0
REC00848,2023-09-26,Central,Mukono,Mangrove,8553.45,663.95,1108.8,214.0,12,Yes,High,0.07762364893697865,1.0,0.025019144321881813,12.0
REC00849,2021-12-19,Western,Mbarara,Tropical Rainforest,285.09,11.75,2017.4,717.0,15,No,Low,0.04121505489494546,0.0,2.5149952646532676,0.0
REC00850,2023-10-27,Northern,Gulu,Montane Forest,2584.29,154.38,1076.3,269.0,12,Yes,High,0.05973787771496233,1.0,0.10409048520096428,12.0
REC00851,2023-08-17,Northern,Gulu,Tropical Rainforest,4865.0,103.89,1095.9,747.0,0,No,Medium,0.021354573484069887,0.0,0.15354573484069886,0.0
REC00852,2024-07-20,Central,Mukono,Tropical Rainforest,3444.08,207.23,1078.3,400.0,8,No,Medium,0.06016991475227056,0.0,0.11614132075909968,0.0
REC00853,2022-04-30,Western,Kabale,Woodland,5879.58,398.38,2040.0,838.0,22,No,High,0.06775654043316019,0.0,0.1425271873161008,0.0
REC00854,2023-02-14,Northern,Gulu,Tropical Rainforest,3257.45,103.29,1995.3,214.0,17,No,Medium,0.03170885201614761,0.0,0.06569555940996792,0.0
REC00855,2023-04-09,Western,Mbarara,Dry Forest,2291.42,156.3,1046.9,371.0,24,No,Medium,0.06821097834530554,0.0,0.1619083363154725,0.0
REC00856,2021-12-16,Western,Mbarara,Woodland,4826.11,206.73,1962.1,862.0,1,No,Medium,0.04283574141492838,0.0,0.17861175978168753,0.0
REC00857,2022-08-20,Northern,Gulu,Dry Forest,780.52,16.4,703.1,646.0,17,No,Low,0.021011633270127606,0.0,0.8276533592989289,0.0
REC00858,2023-10-03,Central,Mukono,Tropical Rainforest,3794.67,295.99,2023.3,821.0,17,Yes,High,0.07800151264800365,1.0,0.2163560994763708,17.0
REC00859,2023-05-26,Central,Wakiso,Montane Forest,9245.61,591.19,2390.3,254.0,5,Yes,High,0.06394277932986574,1.0,0.027472497758395605,5.0
REC00860,2023-03-13,Central,Wakiso,Dry Forest,8210.21,371.69,1202.2,596.0,21,No,High,0.0452716800179289,0.0,0.07259254026389095,0.0
REC00861,2021-04-20,Northern,Gulu,Woodland,3478.27,217.85,1667.4,610.0,10,Yes,Medium,0.06263171059175969,1.0,0.17537453964183344,10.0
REC00862,2021-10-03,Northern,Gulu,Woodland,7945.14,226.21,2401.5,60.0,9,Yes,Medium,0.028471493265065186,1.0,0.007551786375067022,9.0
REC00863,2024-01-02,Central,Wakiso,Tropical Rainforest,5567.15,69.44,1370.1,778.0,12,Yes,High,0.012473168497346039,1.0,0.1397483452035602,12.0
REC00864,2024-01-05,Western,Mbarara,Mangrove,4953.45,363.8,1171.7,232.0,12,Yes,High,0.07344376141880912,1.0,0.046836043565595696,12.0
REC00865,2022-02-26,Northern,Gulu,Mangrove,607.12,18.85,808.1,240.0,10,No,Low,0.031048227697983925,0.0,0.3953089998682303,0.0
REC00866,2022-10-31,Western,Kabale,Tropical Rainforest,8092.87,321.94,2452.9,273.0,1,No,High,0.03978069584708515,0.0,0.033733397422669585,0.0
REC00867,2024-05-09,Northern,Gulu,Dry Forest,2613.28,109.65,1829.5,465.0,10,Yes,Medium,0.04195876446458091,1.0,0.17793730484295597,10.0
REC00868,2024-04-03,Western,Kabale,Montane Forest,4741.52,127.31,814.5,356.0,6,No,Medium,0.026850039649732572,0.0,0.07508140849347887,0.0
REC00869,2021-11-15,Central,Wakiso,Tropical Rainforest,7703.27,515.6,1817.7,681.0,4,No,High,0.06693261433131643,0.0,0.08840401543759988,0.0
REC00870,2024-09-18,Northern,Gulu,Tropical Rainforest,5194.46,146.83,861.6,453.0,2,Yes,Medium,0.028266653319113058,1.0,0.08720829499120217,2.0
REC00871,2022-06-05,Northern,Gulu,Tropical Rainforest,5653.17,246.98,878.7,361.0,4,No,Medium,0.04368876223428625,0.0,0.06385797702881746,0.0
REC00872,2023-02-08,Western,Kabale,Dry Forest,1210.02,43.29,1017.1,403.0,6,No,Low,0.03577626816085685,0.0,0.33305234624221086,0.0
REC00873,2022-10-24,Western,Mbarara,Tropical Rainforest,6237.76,78.77,2124.7,868.0,12,Yes,High,0.012627930539167906,1.0,0.1391525162878982,12.0
REC00874,2024-09-05,Western,Mbarara,Tropical Rainforest,2920.05,26.68,2380.0,665.0,16,No,Low,0.009136829848803959,0.0,0.22773582644132803,0.0
REC00875,2024-04-26,Northern,Gulu,Woodland,4508.13,18.25,1683.6,588.0,20,No,Low,0.004048241732159454,0.0,0.13043102128820597,0.0
REC00876,2023-01-02,Western,Kabale,Mangrove,9445.88,637.33,1220.5,293.0,21,Yes,High,0.06747174429486719,1.0,0.031018814551952812,21.0
REC00877,2021-03-05,Eastern,Mbale,Woodland,1700.67,128.3,2391.9,830.0,4,No,Medium,0.0754408556627682,0.0,0.48804294777940455,0.0
REC00878,2024-06-25,Central,Wakiso,Tropical Rainforest,2464.45,140.44,2338.1,208.0,4,No,Medium,0.056986345837813715,0.0,0.08440017042342106,0.0
REC00879,2022-05-12,Central,Mukono,Mangrove,2808.17,159.76,1571.3,712.0,3,No,Medium,0.05689114263025386,0.0,0.25354590355996964,0.0
